Image,Title,Price,Ratings,Review,Monthly Sales
https://m.media-amazon.com/images/I/517A8JGGlsL._AC_UL320_.jpg,"Portronics Power Plate 10 Extension Board with 4 Universal Sockets, 3 Meter Long Cord, 1500 Watts, 6 Amp Multi Plug for Office & Home Appliances (Black)",349,4.3 out of 5 stars,"4,826",5K+ bought in past month
https://m.media-amazon.com/images/I/51u2MqPaQwL._AC_UL320_.jpg,"Portronics MODESK Universal Mobile Holder Stand with Metal Body, Anti Skid Design, Light Weight for All Smartphones, Tablets, Kindle, iPad(Black)",119,4.2 out of 5 stars,"28,042",6K+ bought in past month
https://m.media-amazon.com/images/I/51vraUod7TL._AC_UL320_.jpg,"Tygot 10 Inches Big LED Ring Light for Camera, Phone tiktok YouTube Video Shooting and Makeup, 10"" inch Ring Light with 7 Feet Long Foldable and Lightweight Tripod Stand",569,3.7 out of 5 stars,"18,323",5K+ bought in past month
https://m.media-amazon.com/images/I/61AoMA9KzuL._AC_UL320_.jpg,"ZEBRONICS CTAux10 Type C to 3.5mm Converter, Built-in DAC Chip, Supports Mic & Audio, Metal Body, Braided Cable, for iPhone 16 series, 15 series, Samsung, Android & Type C Smartphones, Tablets, Laptop",199,3.7 out of 5 stars,"8,071",4K+ bought in past month
https://m.media-amazon.com/images/I/51raakZN9fL._AC_UL320_.jpg,"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [ Misty Grey ]","1,799",4.2 out of 5 stars,"30,324",7K+ bought in past month
https://m.media-amazon.com/images/I/617qw0QPA8L._AC_UL320_.jpg,"Kratos K9 Selfie Stick Tripod With Light, 67 inch /170CM Reinforced Tripod for Mobile Phone, Multi-Functional Bluetooth Long Selfie Stick for Travel,Vlogging,Compatible with iPhone and All Smartphones",589,4.3 out of 5 stars,"1,327",4K+ bought in past month
https://m.media-amazon.com/images/I/71NROxQM7nL._AC_UL320_.jpg,"boAt Airdopes 91 Prime, 45HRS Battery, 13mm Drivers, Metallic Finish, Low Latency,ENx Tech, Fast Charge, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Sonic Silver)",699,3.4 out of 5 stars,"9,148",5K+ bought in past month
https://m.media-amazon.com/images/I/41uSdnQa7nL._AC_UL320_.jpg,APFEN® Type C to Lightning [MFi Certified] Fast Charging Cable Compatible with iPhone 14/14 Pro/ 14 Pro Max/ 13/13 Pro/ 13 Pro Max/ 12/11/XR/XS/X/8 Series.,329,4.2 out of 5 stars,"8,531",6K+ bought in past month
https://m.media-amazon.com/images/I/61DCQ4hgM5L._AC_UL320_.jpg,"Nokia All-New 105 Dual Sim Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Charcoal","1,199",3.9 out of 5 stars,"157,962",3K+ bought in past month
https://m.media-amazon.com/images/I/51VHkpeQx2L._AC_UL320_.jpg,Basesailor Type-C to 3.5mm Audio Jack Connector/Adapter [5 Years Warranty*] with DAC Compatible for iPhone 15/16 Series/Samsung/OnePlus/Google Pixel/Nothing & Other Type C Phones -Headphones Converter,349,4.3 out of 5 stars,"6,383",7K+ bought in past month
https://m.media-amazon.com/images/I/513EiJHX+mL._AC_UL320_.jpg,"boAt Bassheads 100 C Wired Headphones Earphones with Type-C Jack, in-Line Microphone, in Ear, 10Mm Drivers, Signature Sound, Integrated Controls & Multi-Os Compatibility (Black)",695,4.1 out of 5 stars,"426,326",5K+ bought in past month
https://m.media-amazon.com/images/I/51B4emQb6yL._AC_UL320_.jpg,"Zebronics-NS1000 Laptop Stand Featuring Foldable Design, Anti-Slip Silicone Rubber Pads, Supports Maximum of 5kgs Weight, 6 Adjustable Levels.",189,3.5 out of 5 stars,"3,308",3K+ bought in past month
https://m.media-amazon.com/images/I/61adfCou0hL._AC_UL320_.jpg,"Ambrane USB To Lightning 3A Fast Charging Braided Lightning Cable Compatible For iPhone 14,13, 12,11, X, 8, 7, 6, 5, Ipad, Macbook, Imac, Airpods, 480Mbps Data Sync, 1.5Meter Long (RCL -15, Black)",179,4.0 out of 5 stars,"80,087",5K+ bought in past month
https://m.media-amazon.com/images/I/61avT8m81IL._AC_UL320_.jpg,"Ambrane Type-C to Lightning USB Cable, 22.5W Fast Charging, 480Mbps Data Sync Cable Compatible with iPhone, iPad, Macbook, iMac, AirPods, 1.25m (ABTL-125 Black)",129,3.7 out of 5 stars,"4,558",4K+ bought in past month
https://m.media-amazon.com/images/I/61+loT019cL._AC_UL320_.jpg,"Fastrack Fpods FQ100|BT5.4 TWS Earbuds, 50Hrs Playtime, Quad mic ENC for Crystal Clear Calls, Low Latency Gaming Mode Upto 40ms,NitroFast Charge - 200 Min in 10 Min,13mm Extra Deep Bass Drivers,IPX4",487,3.6 out of 5 stars,"4,276",2K+ bought in past month
https://m.media-amazon.com/images/I/510N9VIuyBL._AC_UL320_.jpg,Remote Control Original Compatible with 3rd Generation tv Stick..,489,4.2 out of 5 stars,"8,137",
https://m.media-amazon.com/images/I/61PYkqwxP0L._AC_UL320_.jpg,"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS in Ear Earbuds Wireless Earphones with mic (Dusk Blue)",899,3.6 out of 5 stars,"24,384",4K+ bought in past month
https://m.media-amazon.com/images/I/711l4y8aNlL._AC_UL320_.jpg,"boAt Rockerz 480 W/RGB LEDs, 6 Light Modes, 40Mm Drivers, Beast Mode, 60Hrs Playback, Enx Tech, BT V5.3, Adaptive Fit & Easy Access Controls, Bluetooth Over Ear Headphones(Black Sabre)","1,699",4.1 out of 5 stars,"2,464",5K+ bought in past month
https://m.media-amazon.com/images/I/51noaTia0SL._AC_UL320_.jpg,DR VAKU® Charger Adapter 20W Cable Combo (MFi-Certified) Compatible with 14/14Plus/14Pro/14 Pro max/iPhone 13/13 Pro/13 Pro max/iPhone 12/12 Pro/11/X/Xr,746,4.3 out of 5 stars,"9,229",4K+ bought in past month
https://m.media-amazon.com/images/I/61H84kDDNFL._AC_UL320_.jpg,"Ambrane Magsafe Wireless 10000Mah Fast Charging USB Type-C Input Power Bank, Strong Magnet, 22.5W Output For iPhone 12 & Above, Android & Other Qi Enabled Devices + Magnetic Ring (Aerosync Snap, Blue)","1,499",3.9 out of 5 stars,"3,888",4K+ bought in past month
https://m.media-amazon.com/images/I/61s6d6BxW4L._AC_UL320_.jpg,STRIFF World Map Extended Size (800 mm x 300 mm x 2 mm) Gaming Mouse Pad| Desk Mat | Stitched Edges| Non-Slip Rubber Base|Computer Laptop|Keyboard Mouse Pad for Office & Home (World Map),199,4.4 out of 5 stars,"21,036",4K+ bought in past month
https://m.media-amazon.com/images/I/51eteqH36FS._AC_UL320_.jpg,"Sounce Smartwatch USB All Type Charging Cable Compatible With boAt, Fire Boltt, Noise, Dizo, beatXP, fast-track, pTron & All 2 Pin Charger Watches (Cable Only)",141,3.4 out of 5 stars,"7,480",4K+ bought in past month
https://m.media-amazon.com/images/I/61fkOHNmzpL._AC_UL320_.jpg,"Samsung EVO Plus 128GB Micro SDXC w/SD Adaptor, Up-to 160MB/s, Expanded Storage for Gaming Devices, Android Tablets and Smart Phones, Memory Card, MB-MC128SA/IN","1,099",4.4 out of 5 stars,"7,579",4K+ bought in past month
https://m.media-amazon.com/images/I/71KCj-XLgJL._AC_UL320_.jpg,"TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.9-10.15 and Linux, WPS, Soft AP Mode, USB 2.0) (TL-WN823N),Black",499,4.1 out of 5 stars,"65,853",4K+ bought in past month
https://m.media-amazon.com/images/I/61YfJEGeqDL._AC_UL320_.jpg,"iQOO Z10x 5G (Titanium, 6GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability","13,498",4.3 out of 5 stars,"4,421",5K+ bought in past month
https://m.media-amazon.com/images/I/71evPv-TvmL._AC_UL320_.jpg,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 64GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger","7,499",3.9 out of 5 stars,"2,924",2K+ bought in past month
https://m.media-amazon.com/images/I/610NUM9jlxL._AC_UL320_.jpg,"iQOO Neo 10R 5G (Moonknight Titanium, 12GB RAM, 256GB Storage) | Snapdragon 8s Gen 3 Processor | India's Slimmest 6400mAh Battery Smartphone | Segment's Most Stable 90FPS for 5 Hours","28,999",4.4 out of 5 stars,"3,224",1K+ bought in past month
https://m.media-amazon.com/images/I/61oa+zoqwmL._AC_UL320_.jpg,"iQOO Z10x 5G (Ultramarine, 6GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability","13,498",4.3 out of 5 stars,"4,421",5K+ bought in past month
https://m.media-amazon.com/images/I/7192Muh-sAL._AC_UL320_.jpg,"Ambrane Mobile Holding Tabletop Stand, 0-135 Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",179,4.0 out of 5 stars,"16,662",4K+ bought in past month
https://m.media-amazon.com/images/I/81EBkGJgbQL._AC_UL320_.jpg,"Lenco LS-10 Turntable (Band-Drive Turntable, Semi-Automatic, Black, MDF, 33.45 RPM, CD Motor)","13,963",3.6 out of 5 stars,227,
https://m.media-amazon.com/images/I/61mwM6q4smL._AC_UL320_.jpg,"Dell KB216 Wired Multimedia Keyboard - Full-Size Layout with USB Interface, Chiclet Keys, Spill Resistance with 3 Indicator Lights| Plug and Play| Hot Keys: Volume, Mute, Play/Pause, Backward, Forward",569,4.3 out of 5 stars,"39,074",5K+ bought in past month
https://m.media-amazon.com/images/I/51FNnHjzhQL._AC_UL320_.jpg,"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, On Ear Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)","1,299",4.0 out of 5 stars,"120,130",3K+ bought in past month
https://m.media-amazon.com/images/I/51nzIs6jTCL._AC_UL320_.jpg,"Portronics Ruffpad 8.5E Re-Writable LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",199,4.0 out of 5 stars,"8,566",4K+ bought in past month
https://m.media-amazon.com/images/I/51IceQmZiZL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/11hfR5Cq9GL._SS200_.png,Tapo C210 360° 3MP Full HD 2304 X 1296P Video Pan/Tilt Smart Wi-Fi Security Camera | Alexa Enabled | 2-Way Audio| Night Vision| Motion Detection | Indoor CCTV White,"1,899",4.2 out of 5 stars,"54,109",5K+ bought in past month
https://m.media-amazon.com/images/I/51mN-RUnn5L._AC_UL320_.jpg,"Portronics My Buddy K Portable Laptop Stand with Adjustable Height, Foldable, OverHeating Protection for Laptops & MacBooks (Grey)",379,4.2 out of 5 stars,"6,779",4K+ bought in past month
https://m.media-amazon.com/images/I/71reRL+5TgL._AC_UL320_.jpg,boAt Airdopes 131 Bluetooth Truly Wireless in Ear Earbuds with Mic (Midnight Blue),699,4.1 out of 5 stars,"2,658",3K+ bought in past month
https://m.media-amazon.com/images/I/51EtrQE+x7L._AC_UL320_.jpg|https://m.media-amazon.com/images/I/11hfR5Cq9GL._SS200_.png,"Imou 360° 1080P Full HD CCTV Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome Camera with WiFi & Ethernet Connection, Alexa Enabled, Up to 256GB SD Card Support","1,299",4.1 out of 5 stars,"8,928",3K+ bought in past month
https://m.media-amazon.com/images/I/71Gu1ib5-RL._AC_UL320_.jpg,"Samsung Original 25W Type-C Travel Adaptor Without Cable, Black",999,4.4 out of 5 stars,"43,706",4K+ bought in past month
https://m.media-amazon.com/images/I/51Q8DUDT2eL._AC_UL320_.jpg,"JBL C100SI Wired In Ear Headphones With Mic, Pure Bass Sound, One Button Multi-Function Remote, Premium Metallic Finish, Angled Buds For Comfort Fit (Black)",549,4.0 out of 5 stars,"202,528",5K+ bought in past month
https://m.media-amazon.com/images/I/61nFKgi0qPL._AC_UL320_.jpg,"OnePlus Nord Buds 3r TWS Earbuds up to 54 Hours Playback, 2-mic Clear Calls, 3D Spatial Audio, AI Translation, 12.4mm Drivers, Dual-Device Connectivity, 47ms Low Latency - Aura Blue","1,799",4.2 out of 5 stars,"30,324",
https://m.media-amazon.com/images/I/51JF6aannbL._AC_UL320_.jpg,"Nokia 105 Classic | Single SIM Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Without Charger | Blue",949,3.8 out of 5 stars,"19,647",2K+ bought in past month
https://m.media-amazon.com/images/I/51ZkqO1Q96L._AC_UL320_.jpg,"HAMMER New Launch Ultra Pods TWS Wireless Bluetooth Ear buds, Inbuilt Mic, 100H Standby Time, Earbuds with 30H Playtime, USB Type-C,13mm Dynamic Drivers, IPX5 Water Resistant Bluetooth Earphones(Blue)",599,4.2 out of 5 stars,380,4K+ bought in past month
https://m.media-amazon.com/images/I/71CFc-fYMBL._AC_UL320_.jpg,"Sounce 3 in 1 Cleaning Set for Screen PC, Laptops, Monitors, Mobiles, LCD, LED, TV/Professional Quality/Prevents Static Electricity, 100ml with Micro Fiber Cloth and Soft Brush",141,4.2 out of 5 stars,"2,573",4K+ bought in past month
https://m.media-amazon.com/images/I/61WM6IDaBPL._AC_UL320_.jpg,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Processor with 750K+ AnTuTu","19,498",4.3 out of 5 stars,"1,000",5K+ bought in past month
https://m.media-amazon.com/images/I/71ndbdVgC7L._AC_UL320_.jpg,"boAt Airdopes 300, Cinematic Spatial Audio, 50HRS Battery, 4Mic AI ENx, Fast Charge, App Support, Low Latency, IPX4, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Gunmetal Black)","1,279",4.0 out of 5 stars,"6,435",3K+ bought in past month
https://m.media-amazon.com/images/I/51yfw2JIxwL._AC_UL320_.jpg,American Tourister Valex 28 Ltrs Large 5 Compartment Laptop Backpack with Bottle Pocket and Front Organizer- Black,"1,299",4.3 out of 5 stars,"8,615",4K+ bought in past month
https://m.media-amazon.com/images/I/81s4wKEliIL._AC_UL320_.jpg,"Dyazo Water Resistant Laptop Sleeve/Laptop case/laptop cover with Handle Compatible for 15 Inch to 15.6"" Inches laptops & Notebooks - Grey",279,4.3 out of 5 stars,"16,876",4K+ bought in past month
https://m.media-amazon.com/images/I/51h7CQTRJ1L._AC_UL320_.jpg,"OnePlus Buds 3 in Ear TWS Bluetooth Earbuds with Upto 49dB Smart Adaptive Noise Cancellation,Hi-Res Sound Quality,Sliding Volume Control,10mins for 7Hours Fast Charging with Upto 44Hrs Playback(Gray)","4,599",4.3 out of 5 stars,"8,963",3K+ bought in past month
https://m.media-amazon.com/images/I/61qsIhub23L._AC_UL320_.jpg,"Portronics Konnect X USB to Type C Cable with 3A Output, Fast Charging & Data Transfer, Nylon Braided, Aluminium Alloy Shell, 1M Length compatible with Type C Smartphones(White)",125,4.2 out of 5 stars,"4,418",4K+ bought in past month
https://m.media-amazon.com/images/I/71CXkObtoTL._AC_UL320_.jpg,"Samsung Galaxy M16 5G (Thunder Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | Super Amoled Display | AI | 25W Fast Charging | 6 Gen of OS Upgrades | Without Charger","11,999",3.9 out of 5 stars,"2,270",4K+ bought in past month
https://m.media-amazon.com/images/I/51ZZ9aMQfoL._AC_UL320_.jpg,"Fevicryl Acrylic Colours Sunflower Kit | 10 Colours x 15 ml | DIY Paint, Rich Pigment | Multicolour & Multi-surface | Non-Cracking Paint for Canvas, Wood, Leather, Earthenware, Metal",237,4.4 out of 5 stars,"13,503",4K+ bought in past month
https://m.media-amazon.com/images/I/51UBr3cmxOL._AC_UL320_.jpg,"DIGIROOT iPad Pencil?NO.1 Sales in US&EU,13 Mins Fast Charge Stylus Pen for iPad with Palm Rejection for 2018-2025 iPad Air 3/4/5/M2/M3, iPad Mini 5/6, iPad 6/7/8/9/10/11, iPad Pro 11"",12.9""&M4, White","1,496",4.4 out of 5 stars,"10,059",5K+ bought in past month
https://m.media-amazon.com/images/I/61iFeb5BqBL._AC_UL320_.jpg,"Ambrane Wired in Earphones with in-line Mic for Clear Calling, 14mm Dynamic Drivers for BoostedBass™, 3.5mm Jack, Multi-Functional Controller (Stringz 38 Lite, Black)",149,3.8 out of 5 stars,"6,703",3K+ bought in past month
https://m.media-amazon.com/images/I/81lGxS2ZisL._AC_UL320_.jpg,"Amazon Echo Dot (5th Gen) | Smart speaker with Bigger sound, Motion Detection, Temperature Sensor, Alexa and Bluetooth| Blue","4,449",4.1 out of 5 stars,"10,452",4K+ bought in past month
https://m.media-amazon.com/images/I/812eD452vbL._AC_UL320_.jpg,"KLIFFOO Dual Tip Colorful Art Markers Sketch Pens 24 Colors With Carrying Case For Painting Sketching Calligraphy Drawing -Twin Head Permanent Colouring Marker Pens For Kids Adult, Multicolor (24)",299,3.9 out of 5 stars,"2,357",3K+ bought in past month
https://m.media-amazon.com/images/I/61HBpQuLjVL._AC_UL320_.jpg,Logitech H111 Wired On Ear Headphones With Mic Black,695,3.9 out of 5 stars,"19,402",4K+ bought in past month
https://m.media-amazon.com/images/I/71gNBFTbkJL._AC_UL320_.jpg,"GOBOULT Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Ear Buds TWS (Blue)",999,3.8 out of 5 stars,"38,863",4K+ bought in past month
https://m.media-amazon.com/images/I/61eQVIE5gkL._AC_UL320_.jpg,"FUJIAKA POSEIDON, Anti Roach Gel Cockroach Killer (New and Advanced Formula) -35 gms Tube Pack of 1",950,4.6 out of 5 stars,"2,500",4K+ bought in past month
https://m.media-amazon.com/images/I/41X4iXLKIUL._AC_UL320_.jpg,Tygot Lightweight & Portable Portable 7 Feet (84 Inch) Long Tripod Stand with Adjustable Mobile Clip Holder for All Mobiles & Cameras (Black),343,3.8 out of 5 stars,"27,723",4K+ bought in past month
https://m.media-amazon.com/images/I/81v863eG0VL._AC_UL320_.jpg,"Eveready Ultima Alkaline AAA Battery, 400% Longer Lasting, Anti-Leak Turbolock Technology, Eco-Friendly Batteries for High-Drain Devices Household Devices & Toys, Pack of 10",189,4.4 out of 5 stars,"4,473",4K+ bought in past month
https://m.media-amazon.com/images/I/71Vjn1DfArL._AC_UL320_.jpg,"realme NARZO 80 Lite 5G (Crystal Purple, 6GB+128GB) | 6000mAh Long-Lasting Battery | MediaTek Dimensity 6300 5G | AI Assist | IP64 Rated Water & Dust Resistance | Military-Grade Durability","10,998",4.2 out of 5 stars,963,4K+ bought in past month
https://m.media-amazon.com/images/I/71L4r2qAVTL._AC_UL320_.jpg,"HAMMER 100W 5A USB to Type-C for OnePlus with WARP/VOOC/FLASH support, Super Fast Charging Cable,1.2M Nylon Braided,Tangle free,480Mbps Data Transfer, supports OPPO (Brown)",179,4.3 out of 5 stars,995,4K+ bought in past month
https://m.media-amazon.com/images/I/71o0p9eDFDL._AC_UL320_.jpg,"Duracell CR2032 Lithium Coin Battery, Pack of 5, Specialty Devices, Child Resistant Packaging, Electronic car Keys, Scale",153,4.4 out of 5 stars,"14,845",4K+ bought in past month
https://m.media-amazon.com/images/I/61dj32WdrxL._AC_UL320_.jpg,"realme Buds T310 True Wireless in-Ear Earbuds with 46dB Hybrid ANC, 360° Spatial Audio, 12.4mm Dynamic Bass Driver, Upto 40Hrs Battery and Fast Charging (Vibrant Black)","2,199",4.2 out of 5 stars,"14,125",4K+ bought in past month
https://m.media-amazon.com/images/I/61jqerKP7NL._AC_UL320_.jpg,"ZEBRONICS ATC1 USB Type A to Type C Converter, USB 3.0, High-Speed Data Transfer, Backward Compatibility, Plug and Play, for Laptops | Smartphones | Compatible Devices",89,4.2 out of 5 stars,"1,026",3K+ bought in past month
https://m.media-amazon.com/images/I/51Ta-z2O2LL._AC_UL320_.jpg,"GM 3 Pin 6 AMP Universal Multiplug Travel Adapter with 4 Charging Point | Useful for Home Applications, Mobiles, Computers, Laptops | Adapter with Inbuilt Surge Protector & Power Indicator | GM 3019",248,4.4 out of 5 stars,"4,914",4K+ bought in past month
https://m.media-amazon.com/images/I/71evPv-TvmL._AC_UL320_.jpg,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger","7,999",3.9 out of 5 stars,"2,924",2K+ bought in past month
https://m.media-amazon.com/images/I/61+Q2A2n+lL._AC_UL320_.jpg,"UNBREAKcable USB Type C to Lightning Cable 27W [MFi Certified + 2 Years Warranty*] Fast Charger Cable for iPhone 14/13/12/11/X/XS/XR/8/Plus, iPad Mini/Pro/Max, USB Type-C Power Delivery Cord,1M, White",704,4.3 out of 5 stars,"65,626",3K+ bought in past month
